,Unnamed: 0.1,Unnamed: 0,run_id,sample_time,Acid Totalizer,Adjusted Feed Vessel Weight,Adjusted Second Feed Vessel Weight,Base totalizer,Broth Density,CO2 Evolved,Capillary Emulsion,Capillary Emulsion Dead Cell Layer,Capillary Free Fene,Capillary PCV,Capillary Pellet Dead Cell Layer,Feed Density,Feed Trs,H2O Evaporated,Myrcene Offgas,Myrcene Titer in grams,O2 Consumed,Overflow Weight,Overlay Amount,PSA,Tank Weight post sample,Tank Weight pre sample,Total_Cell_Density,hermes_run,Farnesene broth pA*s,Farnesene effluent_broth pA*s,Farnesene glucosidase_treat pA*s,Farnesene overflow pA*s,Farnesene overlay pA*s,Farnesene pellet pA*s,Farnesene resin_extract pA*s,Farnesene supernatant pA*s,Farnesene test_blank pA*s,Limonene broth pA*s,Limonene effluent_broth pA*s,Limonene glucosidase_treat pA*s,Limonene overflow pA*s,Limonene overlay pA*s,Limonene pellet pA*s,Limonene resin_extract pA*s,Limonene supernatant pA*s,Limonene test_blank pA*s,Myrcene  broth g/kg,Myrcene  broth pA*s,Myrcene  effluent_broth g/kg,Myrcene  effluent_broth pA*s,Myrcene  glucosidase_treat g/kg,Myrcene  glucosidase_treat pA*s,Myrcene  overflow g/kg,Myrcene  overflow pA*s,Myrcene  overlay g/kg,Myrcene  overlay pA*s,Myrcene  pellet g/kg,Myrcene  pellet pA*s,Myrcene  resin_extract g/kg,Myrcene  resin_extract pA*s,Myrcene  supernatant g/kg,Myrcene  supernatant pA*s,Myrcene  test_blank g/kg,Myrcene  test_blank pA*s,Valencene broth pA*s,Valencene effluent_broth pA*s,Valencene glucosidase_treat pA*s,Valencene overflow pA*s,Valencene overlay pA*s,Valencene pellet pA*s,Valencene resin_extract pA*s,Valencene supernatant pA*s,Valencene test_blank pA*s,a-Humulene overflow pA*s,b-Caryophyllene broth pA*s,b-Caryophyllene effluent_broth pA*s,b-Caryophyllene glucosidase_treat pA*s,b-Caryophyllene overflow pA*s,b-Caryophyllene overlay pA*s,b-Caryophyllene pellet pA*s,b-Caryophyllene resin_extract pA*s,b-Caryophyllene supernatant pA*s,b-Caryophyllene test_blank pA*s,d-Cadinene broth pA*s,d-Cadinene effluent_broth pA*s,d-Cadinene glucosidase_treat pA*s,d-Cadinene overflow pA*s,d-Cadinene overlay pA*s,d-Cadinene pellet pA*s,d-Cadinene resin_extract pA*s,d-Cadinene supernatant pA*s,d-Cadinene test_blank pA*s,cum_feed,cum_TRS,TRS_carbon,Cum_CO2_carbon,Weight_draw,Biomass_density,Avg_biomass_density,Tank_biomass,Biomass_draw,Cum_biomass_draw,Cum_biomass,Cum_biomass_carbon,Myrcene_draw,Cum_myrcene_draw,Tank_myrcene,Trap_myrcene,Effluent_myrcene,Cum_effluent_myrcene,Total_myrcene,Total_myrcene_carbon,CO2_percent,Biomass_percent,Myrcene_percent,Carbon_closure,TRS_O2,Myrcene_O2,TRS_biomass,TRS_product,TRS_other,shift_post_weight,Avg_interval_vol,Avg_vol,maintenance,run_id_duplicate,SclSubsB_PV
810,,,,155.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1453.60856
811,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1449.36038
812,,,,156.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1445.04483
813,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1440.65814
814,,,,157.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1436.20833
815,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1431.6975
816,,,,158.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1427.32965
817,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1422.94535
818,,,,159.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1418.56071
819,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1414.23535
820,,,,160.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1409.87036
821,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1405.48036
822,,,,161.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1401.12108
823,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1396.61766
824,,,,162.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1392.21077
825,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1387.94751
826,,,,163.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1383.55143
827,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1379.045
828,,,,164.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1374.62037
829,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1370.17
830,,,,165.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1365.755
831,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1361.37678
832,16.0,16.0,142028.0,166.21,0.0,2890.3,0.0,120.6,1.02,5.6124,0.0,0.23412,9.01375,23.500150000000005,1.6827599999999998,1.28232,56.615260000000006,3.77237,1.54042,8.679791666666667,4.4567,272.4,0.2108,10.9134,0.2674,0.2996,1318.75,H11958-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070799999999999,0.0,0.0070799999999999,0.0,0.0,0.0,0.0,0.0,1.4899466666666663,0.12457,15.869636666666668,1.1533866666666668,0.0,0.0,15.869636666666668,1.1533866666666668,9.40985,0.55448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.3999999999996,317.83806963999984,127.13522785599994,67.34206512,0.0321999999999999,28.089375,27.42375,7.363822426470589,0.886743014705881,5.17693106617647,12.54075349264706,5.625656609266544,0.0479762826666665,0.3175619486666667,0.3984117386666666,1.54133343,4.3228890280000005,22.73435614583333,24.991663263166664,21.992663671586666,52.96884762441702,4.42493925887989,17.298638656232022,74.69242553952894,0.3962050516201573,0.0411631880547988,26.047145004227943,157.44747855794998,134.3434460778219,0.2709,0.279656862745098,0.2915686274509804,0.1010861604862568,,
833,,,,166.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1356.96572
834,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1352.54107
835,,,,167.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1348.14858
836,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1343.81464
837,,,,168.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1339.42358
838,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1334.92033
839,,,,169.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1330.33035
840,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1326.04807
841,,,,170.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1321.72179
842,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1317.22214
843,,,,171.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1312.89077
844,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1308.59107
845,,,,172.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1304.17178
846,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1299.7325
847,,,,173.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1295.35107
848,,,,174.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1290.99857
849,,,,174.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1286.50033
850,,,,175.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1282.01179
851,,,,175.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1277.67215
852,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1273.29214
853,,,,176.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1268.79967
854,,,,177.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1264.34035
855,,,,177.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1260.02429
856,,,,178.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1255.66108
857,,,,178.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1251.29464
858,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1246.92464
859,,,,179.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1242.40433
860,,,,180.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1237.8725
861,,,,180.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1233.48071
862,,,,181.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1229.10607
863,,,,181.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1224.77287
864,,,,182.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1220.42357
865,,,,182.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1216.08857
866,,,,183.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1211.72535
867,,,,183.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1207.17433
868,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1202.68285
869,,,,184.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1198.33214
870,,,,185.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1193.94928
871,,,,185.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1189.58322
872,,,,186.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1185.14607
873,,,,186.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1180.75071
874,,,,187.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1176.39143
875,,,,187.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1172.03894
876,,,,188.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1167.57399
877,,,,188.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1163.20347
878,,,,189.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1158.93321
879,,,,189.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1154.4632
880,,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1150.01858
881,,,,190.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1145.54035
882,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1141.12571
883,17.0,17.0,142028.0,191.46,0.0,2783.9,0.0,136.5,1.02,6.5993,0.0,1.16262,13.50993,19.08756,0.69169,1.28232,56.61526,4.33334,1.68343,8.544626666666666,5.2682,291.8,0.2222,11.286,0.2688,0.2996,1100.0,H11958-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00863,0.0,0.00863,0.0,0.0,0.0,0.0,0.0,3.301183333333333,0.2769066666666667,13.78807,0.9932133333333332,0.0,0.0,13.78807,0.9932133333333332,10.27615,0.61776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.7999999999997,378.0767062799998,151.23068251199993,79.18368084000001,0.0307999999999999,23.43,26.92453125,6.1744941176470585,0.7074941176470586,5.884425183823529,12.058919301470588,5.409510609446691,0.1016764466666666,0.4192383953333333,0.8873580799999998,1.68323337,4.023358826,26.75771497183333,29.747544817166663,26.177839439106663,52.35953413998307,3.576992789817936,17.30987323754853,73.24640016734953,0.3986990140845068,0.0414491965750739,25.046375389154413,187.40953234815,165.62079854269544,0.2674,0.2779411764705882,0.2898651960784313,0.1108389991593251,,
884,,,,191.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1136.68107
885,,,,192.0,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1132.27462
886,,,,192.5,,,,,,,,,,,,,,,,,,,,,,,,H11958-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142028.0,1127.90107
